combination,attr1_name,attr1_val,attr2_name,attr2_val,attr3_name,attr3_val,attr4_name,attr4_val,attr5_name,attr5_val,pokemon,pokeapi_name_fixed
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,4,coolness,5,beauty,1,cuteness,2,Malamar,malamar
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,3,coolness,1,beauty,1,cuteness,2,Binacle,binacle
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,1,beauty,1,cuteness,2,Barbaracle,barbaracle
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,3,beauty,1,cuteness,4,Skrelp,skrelp
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,4,beauty,4,cuteness,2,Dragalge,dragalge
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,1,coolness,5,beauty,2,cuteness,4,Clauncher,clauncher
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,5,beauty,2,cuteness,2,Clawitzer,clawitzer
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,1,beauty,4,cuteness,4,Helioptile,helioptile
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,3,beauty,3,cuteness,4,Heliolisk,heliolisk
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,2,coolness,5,beauty,2,cuteness,4,Tyrunt,tyrunt
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,5,beauty,3,cuteness,2,Tyrantrum,tyrantrum
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,4,coolness,3,beauty,5,cuteness,4,Amaura,amaura
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,3,beauty,5,cuteness,4,Aurorus,aurorus
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,4,coolness,3,beauty,5,cuteness,4,Sylveon,sylveon
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,4,beauty,2,cuteness,4,Hawlucha,hawlucha
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,1,beauty,5,cuteness,4,Dedenne,dedenne
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,5,coolness,2,beauty,4,cuteness,4,Carbink,carbink
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,4,coolness,3,beauty,3,cuteness,4,Goomy,goomy
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,3,coolness,2,beauty,2,cuteness,4,Hisuian Sliggoo,sliggoo-hisui
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,2,beauty,3,cuteness,4,standard Sliggoo,sliggoo
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,4,coolness,2,beauty,3,cuteness,4,Hisuian Goodra,goodra-hisui
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,5,coolness,4,beauty,3,cuteness,4,standard Goodra,goodra
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,4,coolness,1,beauty,4,cuteness,2,Klefki,klefki
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,5,coolness,4,beauty,3,cuteness,4,Phantump,phantump
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,5,coolness,5,beauty,2,cuteness,2,Trevenant,trevenant
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,4,coolness,3,beauty,4,cuteness,4,Pumpkaboo,pumpkaboo-average
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,5,coolness,2,beauty,5,cuteness,2,Gourgeist,gourgeist-average
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,5,coolness,2,beauty,2,cuteness,4,Bergmite,bergmite
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,2,beauty,1,cuteness,2,Hisuian Avalugg,avalugg-hisui
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,3,coolness,4,beauty,2,cuteness,2,standard Avalugg,avalugg
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,4,beauty,4,cuteness,4,Noibat,noibat
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,5,beauty,3,cuteness,4,Noivern,noivern
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,4,beauty,5,cuteness,4,Xerneas,xerneas-active
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,4,beauty,5,cuteness,2,Yveltal,yveltal
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,3,coolness,4,beauty,4,cuteness,2,10% Zygarde,zygarde-10
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,4,coolness,1,beauty,1,cuteness,4,Zygarde Cell,zygarde-cell
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,4,beauty,3,cuteness,2,Complete Zygarde,zygarde-complete
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,4,coolness,2,beauty,2,cuteness,4,Zygarde Core,zygarde-core
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,5,beauty,2,cuteness,4,50% Zygarde,zygarde-50
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,3,beauty,5,cuteness,4,Mega Diancie,diancie-mega
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,2,beauty,5,cuteness,4,standard Diancie,diancie
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,3,beauty,1,cuteness,2,Hoopa Unbound,hoopa-unbound
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,5,coolness,3,beauty,2,cuteness,4,Hoopa Confined,hoopa
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,2,beauty,2,cuteness,2,Volcanion,volcanion
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,1,coolness,5,beauty,5,cuteness,4,Rowlet,rowlet
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,3,beauty,4,cuteness,4,Dartrix,dartrix
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,3,beauty,5,cuteness,2,Hisuian Decidueye,decidueye-hisui
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,5,beauty,4,cuteness,4,standard Decidueye,decidueye
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,5,beauty,4,cuteness,4,Litten,litten
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,4,beauty,3,cuteness,4,Torracat,torracat
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,4,beauty,2,cuteness,2,Incineroar,incineroar
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,1,beauty,5,cuteness,4,Popplio,popplio
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,1,beauty,4,cuteness,4,Brionne,brionne
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,2,beauty,5,cuteness,4,Primarina,primarina
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,1,coolness,3,beauty,4,cuteness,4,Pikipek,pikipek
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,1,coolness,3,beauty,4,cuteness,2,Trumbeak,trumbeak
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,1,coolness,4,beauty,3,cuteness,2,Toucannon,toucannon
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,1,coolness,2,beauty,2,cuteness,2,Yungoos,yungoos
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,2,beauty,1,cuteness,2,Gumshoos,gumshoos
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,1,coolness,3,beauty,1,cuteness,4,Grubbin,grubbin
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,3,coolness,3,beauty,1,cuteness,4,Charjabug,charjabug
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,5,beauty,3,cuteness,2,Vikavolt,vikavolt
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,2,coolness,3,beauty,2,cuteness,2,Crabrawler,crabrawler
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,1,beauty,1,cuteness,2,Crabominable,crabominable
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,1,beauty,5,cuteness,2,Pa’u Style Oricorio,oricorio-pau
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,2,beauty,4,cuteness,4,Pom-Pom Style Oricorio,oricorio-pom-pom
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,4,beauty,5,cuteness,4,Sensu Style Oricorio,oricorio-sensu
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,2,beauty,5,cuteness,2,Baile Style Oricorio,oricorio-baile
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,3,coolness,2,beauty,5,cuteness,4,Cutiefly,cutiefly
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,2,beauty,5,cuteness,4,Ribombee,ribombee
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,1,coolness,5,beauty,4,cuteness,4,Rockruff,rockruff
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,5,beauty,4,cuteness,4,Dusk Lycanroc,lycanroc-dusk
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,3,coolness,4,beauty,4,cuteness,2,Midnight Lycanroc,lycanroc-midnight
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,5,beauty,4,cuteness,4,Midday Lycanroc,lycanroc-midday
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,4,beauty,3,cuteness,2,Wishiwashi School,wishiwashi-school
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,1,coolness,1,beauty,3,cuteness,4,Solo Wishiwashi,wishiwashi-solo
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,3,beauty,2,cuteness,4,Mareanie,mareanie
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,3,beauty,1,cuteness,4,Toxapex,toxapex
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,1,coolness,2,beauty,2,cuteness,4,Mudbray,mudbray
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,4,beauty,4,cuteness,2,Mudsdale,mudsdale
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,2,beauty,2,cuteness,4,Dewpider,dewpider
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,4,beauty,2,cuteness,2,Araquanid,araquanid
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,1,beauty,5,cuteness,4,Fomantis,fomantis
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,4,beauty,5,cuteness,4,Lurantis,lurantis
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,4,coolness,1,beauty,5,cuteness,4,Morelull,morelull
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,5,coolness,2,beauty,3,cuteness,2,Shiinotic,shiinotic
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,1,coolness,5,beauty,1,cuteness,4,Salandit,salandit
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,3,coolness,3,beauty,5,cuteness,2,Salazzle,salazzle
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,2,coolness,1,beauty,4,cuteness,4,Stufful,stufful
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,3,coolness,4,beauty,3,cuteness,4,Bewear,bewear
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,3,coolness,1,beauty,5,cuteness,4,Bounsweet,bounsweet
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,4,coolness,1,beauty,5,cuteness,4,Steenee,steenee
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,3,beauty,5,cuteness,4,Tsareena,tsareena
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,1,beauty,5,cuteness,4,Comfey,comfey
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,1,beauty,2,cuteness,2,Oranguru,oranguru
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,3,beauty,4,cuteness,2,Passimian,passimian
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,3,beauty,1,cuteness,4,Wimpod,wimpod
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,5,beauty,2,cuteness,2,Golisopod,golisopod
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,5,coolness,3,beauty,1,cuteness,4,Sandygast,sandygast
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,4,coolness,3,beauty,3,cuteness,2,Palossand,palossand
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,2,coolness,3,beauty,2,cuteness,4,Pyukumuku,pyukumuku
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,4,beauty,1,cuteness,4,Type:Null,type-null
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,4,beauty,2,cuteness,4,Silvally,silvally-normal
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,5,coolness,3,beauty,5,cuteness,4,Minior Core,minior-red
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,4,coolness,2,beauty,4,cuteness,2,Meteor Minior,minior-red-meteor
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,1,coolness,1,beauty,4,cuteness,4,Komala,komala
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,3,beauty,1,cuteness,2,Turtonator,turtonator
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,2,coolness,2,beauty,4,cuteness,4,Togedemaru,togedemaru
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,5,coolness,5,beauty,3,cuteness,4,Mimikyu,mimikyu-disguised
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,1,beauty,1,cuteness,2,Bruxish,bruxish
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,5,coolness,3,beauty,2,cuteness,4,Drampa,drampa
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,3,beauty,3,cuteness,2,Dhelmise,dhelmise
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,4,beauty,2,cuteness,4,Jangmo-o,jangmo-o
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,4,beauty,2,cuteness,4,Hakamo-o,hakamo-o
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,4,beauty,3,cuteness,2,Kommo-o,kommo-o
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,4,beauty,3,cuteness,4,Tapu Koko,tapu-koko
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,1,beauty,5,cuteness,4,Tapu Lele,tapu-lele
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,3,beauty,1,cuteness,4,Tapu Bulu,tapu-bulu
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,3,beauty,5,cuteness,4,Tapu Fini,tapu-fini
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,5,coolness,3,beauty,5,cuteness,4,Cosmog,cosmog
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,5,coolness,3,beauty,4,cuteness,4,Cosmoem,cosmoem
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,5,beauty,4,cuteness,4,Solgaleo,solgaleo
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,4,beauty,5,cuteness,4,Lunala,lunala
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,2,beauty,5,cuteness,2,Nihilego,nihilego
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,4,beauty,1,cuteness,2,Buzzwole,buzzwole
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,4,coolness,3,beauty,5,cuteness,2,Pheromosa,pheromosa
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,5,coolness,4,beauty,3,cuteness,2,Xurkitree,xurkitree
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,2,beauty,5,cuteness,2,Celesteela,celesteela
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,2,beauty,5,cuteness,2,Kartana,kartana
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,4,beauty,1,cuteness,2,Guzzlord,guzzlord
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,4,beauty,4,cuteness,2,Dawn Wings Necrozma,necrozma-dawn
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,3,beauty,4,cuteness,2,Dusk Mane Necrozma,necrozma-dusk
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,4,beauty,5,cuteness,2,Ultra Necrozma,necrozma-ultra
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,3,beauty,3,cuteness,2,standard Necrozma,necrozma
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,3,beauty,4,cuteness,4,Magearna,magearna
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,5,coolness,5,beauty,4,cuteness,4,Marshadow,marshadow
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,5,coolness,3,beauty,3,cuteness,4,Poipole,poipole
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,5,beauty,1,cuteness,4,Naganadel,naganadel
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,5,coolness,2,beauty,3,cuteness,2,Stakataka,stakataka
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,1,beauty,3,cuteness,2,Blacephalon,blacephalon
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,4,beauty,4,cuteness,4,Zeraora,zeraora
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,5,coolness,3,beauty,2,cuteness,4,Meltan,meltan
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,5,coolness,4,beauty,1,cuteness,4,standard Melmetal,melmetal
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,5,coolness,1,beauty,3,cuteness,2,Gigantamax Melmetal,melmetal-gmax
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,1,coolness,5,beauty,3,cuteness,4,Grookey,grookey
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,2,beauty,1,cuteness,4,Thwackey,thwackey
